benchmark,variant,seed,workload_scale,buffer_depth,baseline,bytes,events,replay_success,property_match,final_signature_match,event_match,reduction_vs_full_instruction_pct,reduction_vs_full_commit_pct,reduction_vs_snapshot_pct,diagnostic_context_available,notes
uart_command_bug,fixed,3,short,256,riscv_etrace_branch_trace_estimate,1160,190,false,NA,NA,NA,95.41,97.70,71.68,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,fixed,3,short,256,load_store_trace,792,66,false,NA,NA,NA,96.87,98.43,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,fixed,3,short,256,mmio_only_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,fixed,3,short,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,fixed,3,short,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,fixed,3,short,256,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,fixed,3,short,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,fixed,3,short,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,fixed,3,short,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,fixed,4,short,256,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,fixed,4,short,256,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,fixed,4,short,256,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
uart_command_bug,fixed,4,short,256,branch_trace,2280,190,false,NA,NA,NA,90.98,95.49,44.34,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,fixed,4,short,256,riscv_etrace_branch_trace_estimate,1160,190,false,NA,NA,NA,95.41,97.70,71.68,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,fixed,4,short,256,load_store_trace,792,66,false,NA,NA,NA,96.87,98.43,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,fixed,4,short,256,mmio_only_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,fixed,4,short,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,fixed,4,short,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,fixed,4,short,256,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,fixed,4,short,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,fixed,4,short,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,fixed,4,short,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,fixed,5,short,256,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,fixed,5,short,256,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,fixed,5,short,256,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
uart_command_bug,fixed,5,short,256,branch_trace,2280,190,false,NA,NA,NA,90.98,95.49,44.34,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,fixed,5,short,256,riscv_etrace_branch_trace_estimate,1160,190,false,NA,NA,NA,95.41,97.70,71.68,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,fixed,5,short,256,load_store_trace,792,66,false,NA,NA,NA,96.87,98.43,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,fixed,5,short,256,mmio_only_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,fixed,5,short,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,fixed,5,short,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,fixed,5,short,256,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,fixed,5,short,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,fixed,5,short,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,fixed,5,short,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,1,smoke,256,full_instruction_trace,13288,1661,false,NA,NA,NA,0.00,50.00,-224.41,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,1,smoke,256,full_commit_trace,26576,1661,false,NA,NA,NA,-100.00,0.00,-548.83,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,no_failure_edge,1,smoke,256,pc_only_trace,6644,1661,false,NA,NA,NA,50.00,75.00,-62.21,false,ESTIMATED formula=commits*pc32
uart_command_bug,no_failure_edge,1,smoke,256,branch_trace,3048,254,false,NA,NA,NA,77.06,88.53,25.59,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,no_failure_edge,1,smoke,256,riscv_etrace_branch_trace_estimate,1224,254,false,NA,NA,NA,90.79,95.39,70.12,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,no_failure_edge,1,smoke,256,load_store_trace,24,2,false,NA,NA,NA,99.82,99.91,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,1,smoke,256,mmio_only_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,1,smoke,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,no_failure_edge,1,smoke,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,no_failure_edge,1,smoke,256,snapshot_at_failure,4096,1,false,NA,NA,NA,69.18,84.59,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,no_failure_edge,1,smoke,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,59.54,79.77,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,no_failure_edge,1,smoke,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,44.13,72.07,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,no_failure_edge,1,smoke,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,51.84,75.92,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,2,smoke,256,full_instruction_trace,13288,1661,false,NA,NA,NA,0.00,50.00,-224.41,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,2,smoke,256,full_commit_trace,26576,1661,false,NA,NA,NA,-100.00,0.00,-548.83,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,no_failure_edge,2,smoke,256,pc_only_trace,6644,1661,false,NA,NA,NA,50.00,75.00,-62.21,false,ESTIMATED formula=commits*pc32
uart_command_bug,no_failure_edge,2,smoke,256,branch_trace,3048,254,false,NA,NA,NA,77.06,88.53,25.59,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,no_failure_edge,2,smoke,256,riscv_etrace_branch_trace_estimate,1224,254,false,NA,NA,NA,90.79,95.39,70.12,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,no_failure_edge,2,smoke,256,load_store_trace,24,2,false,NA,NA,NA,99.82,99.91,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,2,smoke,256,mmio_only_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,2,smoke,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,no_failure_edge,2,smoke,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,no_failure_edge,2,smoke,256,snapshot_at_failure,4096,1,false,NA,NA,NA,69.18,84.59,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,no_failure_edge,2,smoke,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,59.54,79.77,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,no_failure_edge,2,smoke,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,44.13,72.07,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,no_failure_edge,2,smoke,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,51.84,75.92,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,3,smoke,256,full_instruction_trace,13288,1661,false,NA,NA,NA,0.00,50.00,-224.41,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,3,smoke,256,full_commit_trace,26576,1661,false,NA,NA,NA,-100.00,0.00,-548.83,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,no_failure_edge,3,smoke,256,pc_only_trace,6644,1661,false,NA,NA,NA,50.00,75.00,-62.21,false,ESTIMATED formula=commits*pc32
uart_command_bug,no_failure_edge,3,smoke,256,branch_trace,3048,254,false,NA,NA,NA,77.06,88.53,25.59,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,no_failure_edge,3,smoke,256,riscv_etrace_branch_trace_estimate,1224,254,false,NA,NA,NA,90.79,95.39,70.12,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,no_failure_edge,3,smoke,256,load_store_trace,24,2,false,NA,NA,NA,99.82,99.91,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,3,smoke,256,mmio_only_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,3,smoke,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,no_failure_edge,3,smoke,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,no_failure_edge,3,smoke,256,snapshot_at_failure,4096,1,false,NA,NA,NA,69.18,84.59,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,no_failure_edge,3,smoke,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,59.54,79.77,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,no_failure_edge,3,smoke,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,44.13,72.07,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,no_failure_edge,3,smoke,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,51.84,75.92,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,4,smoke,256,full_instruction_trace,13288,1661,false,NA,NA,NA,0.00,50.00,-224.41,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,4,smoke,256,full_commit_trace,26576,1661,false,NA,NA,NA,-100.00,0.00,-548.83,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,no_failure_edge,4,smoke,256,pc_only_trace,6644,1661,false,NA,NA,NA,50.00,75.00,-62.21,false,ESTIMATED formula=commits*pc32
uart_command_bug,no_failure_edge,4,smoke,256,branch_trace,3048,254,false,NA,NA,NA,77.06,88.53,25.59,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,no_failure_edge,4,smoke,256,riscv_etrace_branch_trace_estimate,1224,254,false,NA,NA,NA,90.79,95.39,70.12,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,no_failure_edge,4,smoke,256,load_store_trace,24,2,false,NA,NA,NA,99.82,99.91,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,4,smoke,256,mmio_only_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,4,smoke,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,no_failure_edge,4,smoke,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,no_failure_edge,4,smoke,256,snapshot_at_failure,4096,1,false,NA,NA,NA,69.18,84.59,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,no_failure_edge,4,smoke,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,59.54,79.77,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,no_failure_edge,4,smoke,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,44.13,72.07,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,no_failure_edge,4,smoke,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,51.84,75.92,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,5,smoke,256,full_instruction_trace,13288,1661,false,NA,NA,NA,0.00,50.00,-224.41,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,5,smoke,256,full_commit_trace,26576,1661,false,NA,NA,NA,-100.00,0.00,-548.83,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,no_failure_edge,5,smoke,256,pc_only_trace,6644,1661,false,NA,NA,NA,50.00,75.00,-62.21,false,ESTIMATED formula=commits*pc32
uart_command_bug,no_failure_edge,5,smoke,256,branch_trace,3048,254,false,NA,NA,NA,77.06,88.53,25.59,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,no_failure_edge,5,smoke,256,riscv_etrace_branch_trace_estimate,1224,254,false,NA,NA,NA,90.79,95.39,70.12,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,no_failure_edge,5,smoke,256,load_store_trace,24,2,false,NA,NA,NA,99.82,99.91,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,5,smoke,256,mmio_only_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,5,smoke,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,no_failure_edge,5,smoke,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.91,99.95,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,no_failure_edge,5,smoke,256,snapshot_at_failure,4096,1,false,NA,NA,NA,69.18,84.59,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,no_failure_edge,5,smoke,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,59.54,79.77,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,no_failure_edge,5,smoke,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,44.13,72.07,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,no_failure_edge,5,smoke,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,51.84,75.92,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,1,short,256,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,1,short,256,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
uart_command_bug,no_failure_edge,1,short,256,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
uart_command_bug,no_failure_edge,1,short,256,branch_trace,2280,190,false,NA,NA,NA,90.98,95.49,44.34,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
uart_command_bug,no_failure_edge,1,short,256,riscv_etrace_branch_trace_estimate,1160,190,false,NA,NA,NA,95.41,97.70,71.68,false,ESTIMATED RISC-V E-Trace/N-Trace-style branch stream; formula=branch/jump events*4B + 64-commit sync packets*8B
uart_command_bug,no_failure_edge,1,short,256,load_store_trace,792,66,false,NA,NA,NA,96.87,98.43,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,1,short,256,mmio_only_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
uart_command_bug,no_failure_edge,1,short,256,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
uart_command_bug,no_failure_edge,1,short,256,interrupt_plus_mmio_trace,12,1,false,NA,NA,NA,99.95,99.98,99.71,false,ESTIMATED formula=(interrupt+MMIO events)*12B
uart_command_bug,no_failure_edge,1,short,256,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
uart_command_bug,no_failure_edge,1,short,256,replaycapsule_core,5376,256,false,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
uart_command_bug,no_failure_edge,1,short,256,replaycapsule_with_diagnostics,7424,256,false,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
uart_command_bug,no_failure_edge,1,short,256,replaycapsule_with_payload_hashes,6400,256,false,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
uart_command_bug,no_failure_edge,2,short,256,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
uart_command_bug,no_failure_edge,2,short,256,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
